"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"9074","9074","Franklin St opp Greenwood St",,"42.468689","-71.069633",,,,
"9075","9075","Franklin St @ Ashland St",,"42.468174","-71.066185",,,,
"9076","9076","Franklin St @ Albion St",,"42.467529","-71.063889",,,,
"9077","9077","Porter St @ Rowe St",,"42.460716","-71.061882",,,,
"9078","9078","Porter St @ Bellevue Ave",,"42.461231","-71.058281",,,,
"9079","9079","Porter St @ Garfield Rd",,"42.461666","-71.055183",,,,
"908","908","Tremont St @ Marlboro St",,"42.35231","-71.175529",,,,
"9080","9080","Porter St @ Moreland Rd",,"42.462334","-71.051178",,,,
"9081","9081","Porter St @ East St",,"42.462463","-71.050438",,,,
"9082","9082","East St opp Sheffield Rd",,"42.461216","-71.049667",,,,
"9083","9083","East St @ Enmore Rd",,"42.459679","-71.049026",,,,
"9084","9084","East St @ Upham St",,"42.459034","-71.048737",,,,
"9085","9085","Upham St @ Highview Ave",,"42.459019","-71.047958",,,,
"9086","9086","Waverly Ave @ First St",,"42.458088","-71.046814",,,,
"9087","9087","Waverly Ave @ Laurel St",,"42.456444","-71.046341",,,,
"9088","9088","Laurel St @ Highview Ave",,"42.456215","-71.047546",,,,
"9089","9089","184 Laurel St",,"42.456028","-71.04879",,,,
"909","909","Tremont St @ Cufflin St",,"42.351559","-71.173973",,,,
"9090","9090","166 Laurel St",,"42.455814","-71.050148",,,,
"9091","9091","Laurel St @ Sixth St",,"42.45554","-71.051933",,,,
"9092","9092","Grove St opp Goss Ave",,"42.454571","-71.052361",,,,
"9093","9093","Grove St opp Florence Ave",,"42.454437","-71.053284",,,,
"9095","9095","Grove St opp Argyle St",,"42.454163","-71.055061",,,,
"9096","9096","Grove St @ Gooch St",,"42.453896","-71.056831",,,,
"9097","9097","Grove St @ Lebanon St",,"42.453594","-71.059563",,,,
"9098","9098","Grove St opp Linwood Ave",,"42.453335","-71.063499",,,,
"9099","9099","Grove St @  Walnut St",,"42.453281","-71.064728",,,,
"91","91","Massachusetts Ave @ Clearway St",,"42.345329","-71.086739",,,,
"910","910","Tremont St @ Tremont Pl",,"42.350822","-71.17244",,,,
"9100","9100","Grove St @ Main St",,"42.453171","-71.066338",,,,
"9101","9101","Winthrop St @ Winford Way",,"42.433792","-71.131752",,,,
"9102","9102","713 Winthrop St opp Robinson Rd",,"42.435432","-71.132195",,,,
"9103","9103","Main St @ Town Way",,"42.437397","-71.132683",,,,
"9104","9104","Main St @ Highland Ave",,"42.439133","-71.133095",,,,
"9105","9105","Main St @ Everell Rd",,"42.442116","-71.135643",,,,
"9106","9106","Main St @ Marshall Rd",,"42.443203","-71.134857",,,,
"9107","9107","Main St @ Chestnut St",,"42.444771","-71.134483",,,,
"9108","9108","Main St @ Prospect St",,"42.447235","-71.13398",,,,
"9109","9109","Main St @ Fairview Terr",,"42.449223","-71.134102",,,,
"911","911","Tremont St @ Tip Top St",,"42.350174","-71.170723",,,,
"9110","9110","Laraway Rd @ Winchester Ctr",,"42.451939","-71.137802",,,,
"9111","9111","Main St @ Vine St",,"42.454624","-71.137711",,,,
"9113","9113","Main St @ Lake St",,"42.457111","-71.138313",,,,
"9114","9114","757 Main St",,"42.459213","-71.139961",,,,
"9115","9115","Main St opp Richardson St",,"42.460896","-71.140854",,,,
"9116","9116","955 Main St",,"42.462963","-71.14373",,,,
"9117","9117","995 Main St",,"42.464569","-71.145111",,,,
"9118","9118","Main St @ Cranes Ct",,"42.467087","-71.146828",,,,
"9119","9119","Main St @ Vining Ct",,"42.469189","-71.148605",,,,
"912","912","Tremont St @ Washington St",,"42.350468","-71.16877",,,,
"9120","9120","Main St @ Richardson St",,"42.471027","-71.149963",,,,
"9121","9121","Main St @ Fowle St",,"42.472439","-71.149956",,,,
"9122","9122","Main St @ Green St",,"42.474754","-71.149605",,,,
"9123","9123","275 Main St",,"42.477184","-71.150711",,,,
"9124","9124","Main St @ Montvale Ave",,"42.478966","-71.151611",,,,
"9125","9125","Common St @ Woburn City Hall",,"42.479134","-71.152054",,,,
"9127","9127","Main St @ Everett St",,"42.481026","-71.150909",,,,
"9128","9128","Main St @ Manning St",,"42.485905","-71.151863",,,,
"9129","9129","Main St @ Mishawum Rd",,"42.487888","-71.152084",,,,
"913","913","Washington St @ Breck Ave",,"42.350403","-71.16671",,,,
"9130","9130","Main St @ Page Pl",,"42.490032","-71.153084",,,,
"9131","9131","Main St @ Eaton Ave",,"42.492298","-71.15416",,,,
"91317","91317","Huntington Ave @ Gainsborough St",,"42.341244","-71.08651",,,,
"9133","9133","Main St @ Fisher Terr",,"42.49744","-71.155907",,,,
"9134","9134","Elm St @ Monument",,"42.501793","-71.159012",,,,
"9135","9135","31 Elm St",,"42.50386","-71.161552",,,,
"9136","9136","53 Elm St",,"42.505318","-71.16246",,,,
"9137","9137","73 Elm St opp Traverse St",,"42.506798","-71.161827",,,,
"9139","9139","Main St @ Nichols St E",,"42.509193","-71.160858",,,,
"91391","91391","Huntington Ave @ Longwood Ave",,"42.336044","-71.10025",,,,
"914","914","Washington St opp Montfern Ave",,"42.34996","-71.164871",,,,
"9140","9140","949 Main St",,"42.511017","-71.161339",,,,
"9142","9142","979 Main St",,"42.514519","-71.160774",,,,
"9143","9143","Main St @ Wheeling Ave",,"42.517097","-71.160477",,,,
"9144","9144","1075 Main St",,"42.518623","-71.158936",,,,
"9145","9145","Winthrop St @ Playstead Rd",,"42.431484","-71.131058",,,,
"9146","9146","578 Winthrop St.",,"42.429733","-71.129799",,,,
"9147","9147","Winthrop St @ Brooks St - Medford HS",,"42.427368","-71.125923",,,,
"9149","9149","Winthrop St @ Exeter St",,"42.425346","-71.123085",,,,
"915","915","Washington St @ Langley Rd",,"42.349091","-71.163422",,,,
"9150","9150","Winthrop St @ Suffolk St",,"42.423721","-71.120979",,,,
"9151","9151","121 Riverside Ave - Senior Housing",,"42.41658","-71.104874",,,,
"9152","9152","163 Riverside Ave",,"42.4156","-71.102585",,,,
"9153","9153","Riverside Ave @ Marine St",,"42.414665","-71.100883",,,,
"9154","9154","Riverside Ave @ Maverick St",,"42.413441","-71.098312",,,,
"9155","9155","Riverside Ave @ Foster Ct",,"42.412624","-71.096527",,,,
"9156","9156","Riverside Ave @ Light Guard Dr",,"42.411644","-71.094292",,,,
"9157","9157","Riverside Ave @ Rockwell Ave",,"42.411148","-71.092979",,,,
"9158","9158","Riverside Ave @ Locust St",,"42.410965","-71.09182",,,,
"9159","9159","Riverside Ave @ Hall St",,"42.410995","-71.089813",,,,
"916","916","Washington St @ Lake St",,"42.348824","-71.160126",,,,
"9160","9160","Riverside Ave @ Commercial St",,"42.410984","-71.087959",,,,
"9161","9161","Riverside Ave @ Fellsway",,"42.409801","-71.085083",,,,
"91618","91618","624 Washington St opp Bird Middle School",,"42.145809","-71.229965",,,,
"91619","91619","Upland Woods",,"42.209476","-71.201042",,,,
"9162","9162","Riverside Ave @ Fellsway",,"42.409908","-71.085098",,,,
"9163","9163","Riverside Ave opp Commercial St",,"42.411079","-71.088028",,,,
"9164","9164","Riverside Ave opp Hall St",,"42.411091","-71.089569",,,,
"9165","9165","350 Riverside Ave",,"42.411392","-71.093445",,,,
"9167","9167","Riverside Ave @ Hunewill Ave",,"42.412258","-71.095421",,,,
"9168","9168","Riverside Ave @ Carolina St",,"42.412712","-71.096489",,,,
"9169","9169","Riverside Ave @ Pembroke St",,"42.41354","-71.098289",,,,
"917","917","Washington St @ Foster St",,"42.34903","-71.157295",,,,
"9170","9170","Riverside Ave @ Park St",,"42.414772","-71.100883",,,,
"9171","9171","Riverside Ave @ Pleasant St",,"42.41571","-71.10257",,,,
"9172","9172","116 Riverside Ave",,"42.416767","-71.105125",,,,
"9174","9174","Winthrop St @ Lawrence Rd",,"42.423885","-71.120865",,,,
"9175","9175","Winthrop St @ Woodside Ave",,"42.425507","-71.122971",,,,
"9176","9176","475 Winthrop St @ Temple Shalom",,"42.426933","-71.124969",,,,
"9177","9177","Winthrop St @ Medford HS",,"42.428177","-71.12706",,,,
"9178","9178","Winthrop St opp Smith Ln",,"42.42931","-71.128967",,,,
"9179","9179","Main St @ Water St",,"42.502415","-71.069809",,,,
"918","918","Washington St @ Chestnut Hill Ave",,"42.349041","-71.154175",,,,
"9181","9181","Main St @ Galvin Middle School",,"42.500252","-71.069328",,,,
"9182","9182","Main St @ Railroad Ave",,"42.495728","-71.069221",,,,
"9183","9183","Main St opp Charles St",,"42.494778","-71.068962",,,,
"91835","91835","Newton St @ Grove St",,"42.307369","-71.146538",,,,
"9184","9184","Main St opp Green St",,"42.491615","-71.068764",,,,
"9185","9185","Main St @ Meriam St",,"42.489761","-71.069221",,,,
"91852","91852","Needham Junction @ Commuter Rail Station",,"42.273254","-71.237648",,,,
"91856","91856","Stuart St @ Tremont St",,"42.351135","-71.064766",,,,
"9186","9186","Opp 830 Main St",,"42.486404","-71.068832",,,,
"9187","9187","Main St @ Forest St",,"42.484184","-71.067787",,,,
"9188","9188","Main St @ Greenwood Plaza",,"42.482071","-71.066055",,,,
"9189","9189","Main St @ Marion Ct",,"42.479893","-71.064346",,,,
"919","919","Washington St opp Waldo Terr",,"42.349003","-71.152191",,,,
"9190","9190","Main St opp Pitman Ave",,"42.478474","-71.063164",,,,
"9191","9191","Main St @ Hanson St",,"42.476864","-71.062401",,,,
"91916","91916","Chestnut Hill Ave opp Ackers Ave",,"42.330055","-71.145912",,,,
"9192","9192","Main St @ Humphrey St",,"42.475559","-71.061829",,,,
"9193","9193","Main St opp Bay State Rd",,"42.473633","-71.061371",,,,
"9194","9194","Main St @ Briggs St",,"42.471519","-71.061295",,,,
"9195","9195","Main St @ W Highland Ave",,"42.469067","-71.061211",,,,
"9196","9196","910 Main St",,"42.46674","-71.061508",,,,
"9197","9197","Main St opp Linden Rd",,"42.464615","-71.061783",,,,
"9198","9198","Main St @ Melrose St",,"42.463287","-71.061974",,,,
"9199","9199","Main St @ Lebanon St",,"42.460636","-71.062317",,,,
"920","920","Cambridge St @ Washington St",,"42.348904","-71.150154",,,,
"9200","9200","Main St @ Emerson St",,"42.458862","-71.063133",,,,
"9201","9201","Main St @ Essex St",,"42.456326","-71.064621",,,,
"9202","9202","Main St @ W Foster St - Melrose Sq",,"42.454868","-71.065483",,,,
"9203","9203","Main St @ Grove St",,"42.45322","-71.066467",,,,
"9204","9204","Main St @ W Wyoming Ave",,"42.451565","-71.067474",,,,
"9205","9205","238 Main St",,"42.449123","-71.068108",,,,
"9206","9206","Main St @ Lodge Ave",,"42.447227","-71.06813",,,,
"9207","9207","Main St @ Sylvan St",,"42.445068","-71.068153",,,,
"9209","9209","Main St @ Fairlawn St",,"42.438316","-71.067162",,,,
"921","921","Cambridge St @ Warren St",,"42.350075","-71.147171",,,,
"9210","9210","Main St @ Rosemont St",,"42.436508","-71.067703",,,,
"9211","9211","Main St @ Winter St",,"42.434982","-71.067818",,,,
"9212","9212","Main St @ Clifton St",,"42.432297","-71.067986",,,,
"9213","9213","Main St @ Mountain Ave",,"42.430874","-71.067703",,,,
"9215","9215","Main St @ Salem St",,"42.427578","-71.066963",,,,
"9216","9216","Main St @ Mountain Ave",,"42.430717","-71.06752",,,,
"9217","9217","Main St @ Park Ave",,"42.431904","-71.067856",,,,
"9218","9218","Main St @ Leonard St",,"42.434734","-71.067719",,,,
"9219","9219","Main St opp Rosemont St",,"42.436321","-71.067596",,,,
"922","922","Cambridge St opp Dustin St",,"42.350693","-71.145691",,,,
"9220","9220","Main St opp Fairlawn St",,"42.438381","-71.067039",,,,
"9221","9221","Main St @ Banks Pl",,"42.443302","-71.068054",,,,
"9222","9222","Main St @ Sylvan St",,"42.445129","-71.068008",,,,
"9223","9223","Main St opp Lodge Ave",,"42.447166","-71.067986",,,,
"9224","9224","Main St @ Potomac St",,"42.449184","-71.067978",,,,
"9225","9225","Main St @ E Wyoming Ave",,"42.451363","-71.067459",,,,
"9226","9226","Main St @ Grove St",,"42.453018","-71.066444",,,,
"9227","9227","Main St @ E Foster St - Melrose Sq",,"42.454666","-71.065468",,,,
"9228","9228","Main St @ Upham St",,"42.455933","-71.064728",,,,
"9229","9229","Main St @ E Emerson St",,"42.458656","-71.06311",,,,
"923","923","Cambridge St @ Eleanor St",,"42.351547","-71.143105",,,,
"9230","9230","Main St @ Lebanon St",,"42.460533","-71.062233",,,,
"9231","9231","Main St @ Short St",,"42.463257","-71.061844",,,,
"9232","9232","Main St @ Linden Rd",,"42.464661","-71.061653",,,,
"9233","9233","Main St @ Green St",,"42.466789","-71.061378",,,,
"9235","9235","Main St @ E Highland Ave",,"42.469128","-71.061089",,,,
"9236","9236","Main St @ Boardman Ave",,"42.471584","-71.06115",,,,
"9237","9237","Main St @ Bay State Rd",,"42.473694","-71.061249",,,,
"9238","9238","Main St @ Flint St",,"42.475414","-71.061638",,,,
"9239","9239","Main St @ Grafton St",,"42.477173","-71.062401",,,,
"92391","92391","677 Huntington Ave",,"42.33511","-71.102715",,,,
"924","924","Cambridge St @ Gordon St",,"42.352451","-71.140335",,,,
"9240","9240","Main St @ Pitman Ave",,"42.478573","-71.063087",,,,
"9241","9241","Main St opp Marion Ct",,"42.47979","-71.06411",,,,
"9242","9242","Main St @ Oak St",,"42.482388","-71.066139",,,,
"9243","9243","Main St @ Walton Pl",,"42.484283","-71.067734",,,,
"9244","9244","830 Main St",,"42.486427","-71.06871",,,,
"9245","9245","Main St opp Meriam St",,"42.489567","-71.069138",,,,
"9246","9246","Main St @ Green St",,"42.491692","-71.068657",,,,
"9247","9247","Main St @ Charles St",,"42.494617","-71.068794",,,,
"9248","9248","Main St @ Franklin St",,"42.49638","-71.069229",,,,
"9249","9249","Main St @ Nahant St",,"42.49765","-71.069214",,,,
"925","925","Cambridge St @ Barrows St",,"42.353092","-71.138428",,,,
"9250","9250","Main St @ Richardson St",,"42.500309","-71.069191",,,,
"9251","9251","Main St @ Water St",,"42.502472","-71.069633",,,,
"9254","9254","Salem St @ John St",,"42.526016","-71.100998",,,,
"9255","9255","Salem St opp Spring St",,"42.527035","-71.096329",,,,
"9256","9256","Salem St @ Manning St",,"42.526974","-71.094223",,,,
"9257","9257","Salem St opp Winter St",,"42.527065","-71.092216",,,,
"9258","9258","Salem St opp Libby Ave",,"42.526966","-71.088135",,,,
"9259","9259","Salem St opp Governors Dr",,"42.52615","-71.086258",,,,
"926","926","Brighton Ave @ Cambridge St",,"42.353348","-71.136688",,,,
"9260","9260","Lowell St @ Main St",,"42.522861","-71.078064",,,,
"9261","9261","237 Lowell St",,"42.521042","-71.074852",,,,
"92618","92618","High Plain St @ Peach St",,"42.147675","-71.235916",,,,
"9262","9262","Lowell St @ Walton Ln",,"42.520126","-71.073143",,,,
"9263","9263","Lowell St @ Pleasant St",,"42.519615","-71.072159",,,,
"9264","9264","Lowell St @ Drury Ln",,"42.519245","-71.070435",,,,
"9265","9265","315 Lowell St opp Magnolia Terr",,"42.518894","-71.068558",,,,
"9266","9266","343 Lowell St opp Dolbeare School",,"42.518284","-71.066483",,,,
"9267","9267","Vernon St @ Cordis St",,"42.515995","-71.065575",,,,
"9268","9268","41 Cordis St @ Court St",,"42.515717","-71.069283",,,,
"9269","9269","Cordis St @ Pleasant St",,"42.515602","-71.070923",,,,
"927","927","Brighton Ave @ Allston St",,"42.353168","-71.134552",,,,
"9270","9270","Pleasant St @ Sweetser St",,"42.513802","-71.070633",,,,
"9271","9271","Pleasant St @ Aborn Ave",,"42.512829","-71.070198",,,,
"9272","9272","Pleasant St @ Wave Ave",,"42.511417","-71.069557",,,,
"9273","9273","Pleasant St  @ Lawrence St",,"42.510342","-71.069099",,,,
"9274","9274","Pleasant St @ Salem St",,"42.508934","-71.068443",,,,
"9275","9275","Salem St @ Main St",,"42.508137","-71.071091",,,,
"9276","9276","Salem St @ Main St",,"42.508057","-71.071022",,,,
"9277","9277","Salem St @ Pleasant St",,"42.508789","-71.068436",,,,
"9278","9278","Pleasant St @ Lawrence St",,"42.510433","-71.068985",,,,
"9279","9279","Pleasant St @ Wave Ave",,"42.511509","-71.069466",,,,
"928","928","Brighton Ave @ Harvard Ave",,"42.352852","-71.132195",,,,
"9280","9280","Pleasant St @ Aborn Ave",,"42.512688","-71.070007",,,,
"9281","9281","Pleasant St @ Sweetser St",,"42.514122","-71.07061",,,,
"9283","9283","Cordis St @ Court St",,"42.515602","-71.069511",,,,
"9284","9284","Cordis St @ Vernon St",,"42.515865","-71.065727",,,,
"9285","9285","Vernon St @ Lowell St",,"42.5172","-71.064262",,,,
"9286","9286","Lowell St @ Dolbeare School",,"42.518372","-71.066429",,,,
"9287","9287","Lowell St @ Magnolia Terr",,"42.519005","-71.068611",,,,
"9288","9288","Lowell St opp Drury Ln",,"42.519295","-71.070168",,,,
"9289","9289","Lowell St opp Pleasant St",,"42.519726","-71.072174",,,,
"929","929","Brighton Ave @ Linden St",,"42.352634","-71.130333",,,,
"92901","92901","Opp 237 Lowell St",,"42.521156","-71.074806",,,,
"9291","9291","Lowell St opp Walden Rd",,"42.522022","-71.076431",,,,
"9292","9292","Lowell St @ Main St",,"42.52261","-71.077499",,,,
"9293","9293","Salem St @ Governor Dr",,"42.526424","-71.086639",,,,
"9294","9294","Salem St @ Libby Ave",,"42.527176","-71.088455",,,,
"9295","9295","Salem St @ Winter St",,"42.527176","-71.092064",,,,
"9296","9296","Salem St opp Manning St",,"42.527077","-71.094315",,,,
"9297","9297","Woburn St @ Lowell St - Reading Sq",,"42.52504","-71.103081",,,,
"93","93","Massachusetts Ave @ Newbury St",,"42.347888","-71.087903",,,,"place-hymnl"
"930","930","Brighton Ave @ Chester St",,"42.35239","-71.128197",,,,
"9300","9300","Washington St @ Eliot St",,"42.520866","-71.100052",,,,
"9301","9301","Walkers Brook Dr @ New Crossing Rd",,"42.519341","-71.09449",,,,
"9304","9304","North Ave opp Lakeview Office Pk",,"42.5149","-71.08699",,,,
"9305","9305","North Ave @ Wolcott St",,"42.512672","-71.084648",,,,
"9306","9306","North Ave @ Church St",,"42.505569","-71.078407",,,,
"9307","9307","North Ave @ Chestnut St - Commuter Rail Station",,"42.502663","-71.075882",,,,
"9308","9308","Albion St @ North Ave - Commuter Rail Station",,"42.501991","-71.074898",,,,
"9309","9309","North Ave @ Church St",,"42.505878","-71.078499",,,,
"931","931","Brighton Ave @ Comm Ave",,"42.352039","-71.12545",,,,
"9310","9310","North Ave @ Linda Rd",,"42.512589","-71.084404",,,,
"9313","9313","55 Walkers Brook Dr",,"42.517784","-71.091377",,,,
"93130","93130","Hollis @ Newbury",,"42.276474","-71.025436",,,,
"9314","9314","Walkers Brook Dr opp New Crossing Rd",,"42.519455","-71.094467",,,,
"9315","9315","Washington St @ Elliott St",,"42.520977","-71.099815",,,,
"9318","9318","Corporation Way after bridge",,"42.404579","-71.075485",,,,
"9319","9319","Fellsway @ Middlesex Ave - Wellington Circle",,"42.406006","-71.081696",,,,
"932","932","Commonwealth Ave @ Naples Rd",,"42.351849","-71.123535",,,,
"9326","9326","Washington St @ Oak Grove Station",,"42.43668","-71.071097",,,,"place-ogmnl"
"9327","9327","Salem St @ Spring St",,"42.527168","-71.09655",,,,
"9328","9328","Oak Grove Station @ Orange Line",,"42.43668","-71.071097",,,,"place-ogmnl"
"933","933","Commonwealth Ave @ Babcock St",,"42.351566","-71.12117",,,,
